,casualty_class,sex_of_casualty,age_of_casualty,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_home_area_type,casualty_imd_decile
11890,1,1,31,0,0,0,0,0,1,1,2
4342,1,2,40,0,0,0,0,0,1,1,4
25486,2,1,21,0,0,1,0,0,9,1,1
48012,3,1,22,4,3,0,0,0,0,1,8
13067,1,1,29,0,0,0,0,0,3,1,2
88025,1,1,27,0,0,0,0,0,9,1,9
11784,1,1,30,0,0,0,0,0,4,1,1
44727,1,1,22,0,0,0,0,0,9,1,2
4225,1,1,33,0,0,0,0,0,1,1,6
55973,2,1,19,0,0,1,0,0,9,1,1
62986,1,2,21,0,0,0,0,0,9,1,7
113756,1,2,58,0,0,0,0,0,19,3,5
57112,2,2,18,0,0,1,0,0,9,1,4
49223,2,2,3,0,0,2,0,0,9,1,6
110748,1,1,35,0,0,0,0,0,9,1,6
36148,1,1,51,0,0,0,0,0,9,1,4
97532,1,1,55,0,0,0,0,0,19,3,4
71974,1,1,49,0,0,0,0,0,11,1,6
82107,1,1,45,0,0,0,0,0,1,1,1
115413,3,1,43,4,1,0,0,0,0,3,8
45714,1,1,34,0,0,0,0,0,19,1,3
99295,2,2,66,0,0,1,0,0,9,3,5
15920,1,2,10,0,0,0,0,0,1,1,1
27175,1,2,21,0,0,0,0,0,9,1,6
23121,1,1,45,0,0,0,0,0,1,1,6
105005,1,1,31,0,0,0,0,0,9,3,6
8027,1,1,34,0,0,0,0,0,9,1,5
437,3,2,17,5,1,0,0,0,0,1,3
40930,2,2,4,0,0,2,0,0,9,1,7
17891,2,2,68,0,0,0,2,0,11,1,2
95940,1,1,49,0,0,0,0,0,9,1,4
18194,1,2,45,0,0,0,0,0,9,1,2
101203,1,1,39,0,0,0,0,0,9,1,1
6432,1,1,30,0,0,0,0,0,3,1,3
63675,1,1,12,0,0,0,0,0,1,1,3
21334,1,1,22,0,0,0,0,0,9,1,6
53882,2,1,45,0,0,0,0,0,90,1,1
52456,3,1,64,5,1,0,0,0,0,1,2
18655,1,1,38,0,0,0,0,0,1,1,4
88022,1,1,41,0,0,0,0,0,3,1,7
99964,1,1,89,0,0,0,0,0,9,2,8
77424,1,1,31,0,0,0,0,0,9,1,10
92974,2,1,18,0,0,2,0,0,9,1,4
31110,1,1,53,0,0,0,0,0,9,1,2
87710,1,2,30,0,0,0,0,0,9,1,3
56234,1,1,89,0,0,0,0,0,22,1,8
67408,1,1,45,0,0,0,0,0,9,3,9
5778,1,1,45,0,0,0,0,0,9,1,3
92617,1,1,65,0,0,0,0,0,9,1,9
47336,1,1,41,0,0,0,0,0,9,2,6
79966,2,1,27,0,0,1,0,0,9,3,9
12128,1,1,52,0,0,0,0,0,3,1,5
16170,1,1,26,0,0,0,0,0,1,1,6
63198,1,2,22,0,0,0,0,0,9,2,9
23098,1,1,29,0,0,0,0,0,3,1,5
92519,1,2,35,0,0,0,0,0,9,1,2
109781,1,2,34,0,0,0,0,0,16,3,6
23202,3,1,75,9,5,0,0,0,0,1,5
48194,1,1,45,0,0,0,0,0,1,2,8
79716,1,1,45,0,0,0,0,0,1,3,9
73404,1,1,20,0,0,0,0,0,19,1,5
91350,2,1,21,0,0,1,0,0,9,1,3
17148,3,1,56,8,1,0,0,0,0,1,10
21397,1,2,56,0,0,0,0,0,9,1,8
38872,1,1,40,0,0,0,0,0,9,1,7
34135,2,2,12,0,0,2,0,0,9,1,3
84718,1,1,25,0,0,0,0,0,3,1,9
84086,2,2,16,0,0,1,0,0,9,1,1
91724,1,1,26,0,0,0,0,0,5,1,2
55215,1,1,18,0,0,0,0,0,3,1,2
56331,2,2,33,0,0,1,0,0,9,3,6
6082,1,1,29,0,0,0,0,0,9,1,3
11644,1,1,24,0,0,0,0,0,3,1,1
74880,1,1,17,0,0,0,0,0,3,1,3
68210,1,2,21,0,0,0,0,0,1,1,1
25573,2,2,6,0,0,2,0,0,9,1,5
95492,1,1,46,0,0,0,0,0,9,1,6
67732,1,1,40,0,0,0,0,0,3,3,10
59705,1,1,49,0,0,0,0,0,9,1,10
36962,2,2,73,0,0,0,0,0,90,3,4
11336,1,1,34,0,0,0,0,0,8,1,1
20063,1,1,39,0,0,0,0,0,1,1,2
114905,2,1,35,0,0,1,0,0,9,1,5
29944,1,1,61,0,0,0,0,0,9,1,1
45932,1,2,28,0,0,0,0,0,9,1,3
103680,1,2,28,0,0,0,0,0,9,3,6
34570,1,1,39,0,0,0,0,0,1,1,2
49689,1,1,27,0,0,0,0,0,9,1,3
104162,1,2,34,0,0,0,0,0,9,1,4
77477,2,2,41,0,0,1,0,0,9,3,7
38254,1,1,46,0,0,0,0,0,1,1,9
92459,3,2,5,4,3,0,0,0,0,3,7
7673,1,1,59,0,0,0,0,0,5,1,9
76534,1,1,54,0,0,0,0,0,9,1,4
77494,1,2,42,0,0,0,0,0,9,1,3
51862,1,1,38,0,0,0,0,0,9,1,2
20770,1,2,30,0,0,0,0,0,1,1,5
8356,1,1,42,0,0,0,0,0,3,1,3
94934,2,2,36,0,0,2,0,0,9,1,5
38195,1,1,33,0,0,0,0,0,9,2,4
46138,1,2,36,0,0,0,0,0,9,1,1
4702,1,2,84,0,0,0,0,0,9,1,7
87032,2,1,38,0,0,1,0,0,9,1,4
83522,1,1,29,0,0,0,0,0,9,2,10
10495,1,1,20,0,0,0,0,0,1,1,3
83849,1,1,63,0,0,0,0,0,9,1,7
107737,1,1,52,0,0,0,0,0,9,1,2
99775,1,2,21,0,0,0,0,0,9,2,3
99855,1,2,27,0,0,0,0,0,9,3,5
91999,1,2,22,0,0,0,0,0,9,1,2
85761,1,1,33,0,0,0,0,0,9,1,9
83307,1,2,28,0,0,0,0,0,9,1,10
61084,1,1,42,0,0,0,0,0,9,1,3
1594,1,1,25,0,0,0,0,0,9,1,3
64422,2,2,22,0,0,2,0,0,9,1,7
109176,2,2,24,0,0,2,0,0,9,1,6
89468,1,2,52,0,0,0,0,0,9,2,5
114321,1,1,54,0,0,0,0,0,5,1,3
95303,2,2,19,0,0,1,0,0,9,1,9
1783,3,2,22,1,1,0,0,0,0,1,2
93060,1,2,27,0,0,0,0,0,9,1,3
15280,1,1,25,0,0,0,0,0,3,1,7
32375,2,2,39,0,0,1,0,0,9,1,7
104582,1,1,55,0,0,0,0,0,20,1,2
78587,1,1,34,0,0,0,0,0,19,1,7
94317,1,1,78,0,0,0,0,0,1,1,10
112292,1,2,51,0,0,0,0,0,5,1,3
82160,1,1,29,0,0,0,0,0,5,1,5
94483,1,1,75,0,0,0,0,0,9,1,3
58810,2,1,59,0,0,1,0,0,9,2,8
41147,1,1,32,0,0,0,0,0,9,1,3
85674,1,1,21,0,0,0,0,0,3,1,9
57328,1,1,52,0,0,0,0,0,9,1,10
53135,1,1,28,0,0,0,0,0,1,1,1
44252,1,1,36,0,0,0,0,0,9,1,2
9001,1,1,38,0,0,0,0,0,9,1,8
54101,1,1,24,0,0,0,0,0,9,3,10
43243,2,1,17,0,0,1,0,0,9,1,3
46684,2,1,25,0,0,1,0,0,9,1,2
16498,2,2,28,0,0,1,0,0,9,1,1
10258,1,1,19,0,0,0,0,0,3,1,2
20875,2,2,21,0,0,1,0,0,9,1,3
92605,1,2,27,0,0,0,0,0,9,1,7
89416,2,1,84,0,0,1,0,0,9,2,9
94984,2,1,19,0,0,1,0,0,9,2,9
86069,1,1,56,0,0,0,0,0,19,1,4
9979,1,1,34,0,0,0,0,0,9,1,8
112176,1,1,19,0,0,0,0,0,9,2,6
55283,1,1,49,0,0,0,0,0,3,2,10
103094,1,1,34,0,0,0,0,0,9,1,3
28665,1,2,20,0,0,0,0,0,9,1,9
80972,1,1,27,0,0,0,0,0,1,1,5
47503,1,1,34,0,0,0,0,0,9,1,1
96008,1,1,28,0,0,0,0,0,1,1,8
31497,1,1,25,0,0,0,0,0,9,1,2
11006,1,1,56,0,0,0,0,0,1,1,9
110631,1,2,76,0,0,0,0,0,9,3,8
84060,1,1,20,0,0,0,0,0,1,1,1
24694,2,1,17,0,0,2,0,0,9,2,7
69131,1,1,27,0,0,0,0,0,1,1,5
19769,1,1,36,0,0,0,0,0,9,1,2
612,1,2,40,0,0,0,0,0,9,1,5
77130,3,1,11,1,1,0,0,0,0,1,4
2309,1,2,59,0,0,0,0,0,9,1,10
37344,3,2,71,5,3,0,0,0,0,1,2
109518,1,2,19,0,0,0,0,0,9,1,2
76786,1,2,23,0,0,0,0,0,9,1,2
7610,1,1,30,0,0,0,0,0,9,1,5
61265,1,1,73,0,0,0,0,0,1,1,6
55071,1,1,18,0,0,0,0,0,9,1,3
106805,1,1,73,0,0,0,0,0,9,2,6
38608,1,1,65,0,0,0,0,0,1,1,9
73461,2,2,40,0,0,1,0,0,9,3,10
39640,1,2,74,0,0,0,0,0,9,3,9
95209,1,2,29,0,0,0,0,0,9,1,4
109041,1,1,16,0,0,0,0,0,3,1,1
1010,1,2,23,0,0,0,0,0,1,1,5
24152,1,1,24,0,0,0,0,0,3,1,2
108203,1,2,41,0,0,0,0,0,9,1,3
70204,1,1,47,0,0,0,0,0,9,1,8
54124,1,2,29,0,0,0,0,0,9,1,5
884,2,2,58,0,0,0,3,0,11,1,4
31294,1,1,30,0,0,0,0,0,9,1,1
87103,1,1,23,0,0,0,0,0,1,1,9
11562,1,1,60,0,0,0,0,0,11,1,4
108421,1,1,66,0,0,0,0,0,9,1,4
86579,1,1,71,0,0,0,0,0,1,1,10
81826,1,2,29,0,0,0,0,0,9,2,6
88488,1,2,71,0,0,0,0,0,9,1,9
91932,1,2,35,0,0,0,0,0,9,1,7
102418,3,2,11,1,1,0,0,0,0,1,7
68039,2,2,38,0,0,0,0,0,9,3,9
29468,1,1,84,0,0,0,0,0,9,1,7
83101,1,1,66,0,0,0,0,0,5,3,6
74825,1,1,47,0,0,0,0,0,9,2,6
102163,1,2,34,0,0,0,0,0,9,1,1
4532,1,1,62,0,0,0,0,0,1,1,6
104059,2,2,27,0,0,1,0,0,9,1,8
4748,1,1,26,0,0,0,0,0,1,1,2
49542,1,1,60,0,0,0,0,0,9,1,5
68274,1,1,34,0,0,0,0,0,19,3,6
110137,1,2,22,0,0,0,0,0,9,1,6
78770,1,1,38,0,0,0,0,0,9,1,7
3400,1,2,36,0,0,0,0,0,9,1,6
65464,1,1,41,0,0,0,0,0,5,3,9
71749,1,1,47,0,0,0,0,0,9,2,9
104869,1,1,28,0,0,0,0,0,9,3,7
295,1,1,48,0,0,0,0,0,1,1,4
87930,1,1,62,0,0,0,0,0,1,1,2
86198,2,1,53,0,0,2,0,0,9,1,4
91101,1,1,50,0,0,0,0,0,5,1,1
101225,1,1,40,0,0,0,0,0,9,3,8
64717,1,1,13,0,0,0,0,0,3,1,2
77508,1,1,46,0,0,0,0,0,9,1,3
79009,1,2,24,0,0,0,0,0,9,1,7
77860,1,2,33,0,0,0,0,0,9,1,10
25645,2,1,16,0,0,2,0,0,9,1,5
73828,2,1,30,0,0,1,0,0,9,1,8
37915,1,1,30,0,0,0,0,0,9,1,3
59788,1,1,44,0,0,0,0,0,19,1,4
62004,1,1,63,0,0,0,0,0,9,1,10
33674,1,1,41,0,0,0,0,0,9,1,10
93426,1,1,60,0,0,0,0,0,1,1,3
68721,1,1,22,0,0,0,0,0,9,3,5
90489,2,1,61,0,0,2,0,0,9,1,3
31127,3,1,60,5,3,0,0,0,0,1,1
15970,1,1,27,0,0,0,0,0,1,1,3
37282,2,2,40,0,0,1,0,0,9,1,1
94159,2,1,27,0,0,1,0,0,9,1,6
56972,1,1,60,0,0,0,0,0,1,1,2
74924,3,1,74,5,3,0,0,0,0,1,7
41951,2,1,22,0,0,2,0,0,9,1,4
104877,2,1,74,0,0,2,0,0,9,3,7
96715,1,1,32,0,0,0,0,0,19,1,1
73315,1,1,65,0,0,0,0,0,9,1,2
42127,1,1,19,0,0,0,0,0,9,1,2
50673,1,1,21,0,0,0,0,0,3,1,1
29278,1,2,50,0,0,0,0,0,9,1,1
56285,2,2,10,0,0,1,0,0,9,2,4
23906,3,1,26,5,3,0,0,0,0,1,5
34510,1,1,68,0,0,0,0,0,9,1,1
62019,1,1,54,0,0,0,0,0,11,1,8
82789,1,1,17,0,0,0,0,0,1,1,5
54703,1,1,29,0,0,0,0,0,1,1,2
1181,1,1,31,0,0,0,0,0,3,1,4
68069,1,1,11,0,0,0,0,0,1,1,1
84772,1,1,47,0,0,0,0,0,4,1,6
75823,1,1,30,0,0,0,0,0,5,1,3
78917,1,2,18,0,0,0,0,0,9,2,7
23341,2,2,52,0,0,0,4,0,11,1,2
27640,1,1,63,0,0,0,0,0,9,1,4
87496,1,2,46,0,0,0,0,0,9,1,6
75149,1,2,32,0,0,0,0,0,9,1,3
103623,1,1,27,0,0,0,0,0,5,1,10
589,1,1,28,0,0,0,0,0,3,1,4
38931,2,2,7,0,0,1,0,0,9,1,3
63498,2,1,20,0,0,1,0,0,9,2,5
13576,1,1,38,0,0,0,0,0,1,1,2
78033,2,1,22,0,0,1,0,0,9,2,10
37699,2,2,67,0,0,0,2,0,11,1,8
8463,3,1,24,5,3,0,0,0,0,1,4
18834,3,1,20,9,5,0,0,0,0,1,3
87537,1,2,60,0,0,0,0,0,9,1,3
55526,1,2,23,0,0,0,0,0,9,3,8
47874,1,1,42,0,0,0,0,0,1,3,6
100928,2,2,40,0,0,1,0,0,9,1,1
57825,1,1,34,0,0,0,0,0,9,1,5
12110,1,1,58,0,0,0,0,0,8,1,2
95610,2,2,20,0,0,0,4,0,11,1,7
6719,1,1,25,0,0,0,0,0,3,1,2
70309,1,1,25,0,0,0,0,0,1,3,5
63408,2,2,31,0,0,2,0,0,9,1,1
100456,1,1,43,0,0,0,0,0,9,3,4
83106,2,2,7,0,0,1,0,0,9,3,9
37333,1,1,24,0,0,0,0,0,9,1,1
98519,1,1,54,0,0,0,0,0,9,1,2
36373,1,1,24,0,0,0,0,0,1,1,10
95472,2,1,23,0,0,2,0,0,9,1,1
88373,1,1,76,0,0,0,0,0,9,1,10
45498,3,1,7,8,6,0,0,0,0,1,3
109482,1,2,51,0,0,0,0,0,1,1,7
48151,1,1,44,0,0,0,0,0,19,3,8
38761,1,1,22,0,0,0,0,0,9,1,5
76052,1,1,30,0,0,0,0,0,4,1,3
31557,2,2,21,0,0,1,0,0,9,1,4
38911,1,1,14,0,0,0,0,0,1,2,10
169,3,2,3,1,3,0,0,0,0,1,4
33864,1,2,51,0,0,0,0,0,9,3,8
41047,3,1,52,5,1,0,0,0,0,1,7
14952,1,2,33,0,0,0,0,0,1,1,2
39428,1,1,59,0,0,0,0,0,1,1,10
103419,2,2,50,0,0,1,0,0,9,1,5
112705,1,1,20,0,0,0,0,0,1,1,9
33784,1,1,59,0,0,0,0,0,9,1,8
38493,2,2,28,0,0,1,0,0,9,3,7
102675,1,1,34,0,0,0,0,0,4,1,10
40440,1,2,35,0,0,0,0,0,9,1,2
105036,1,2,49,0,0,0,0,0,9,1,3
42610,1,1,28,0,0,0,0,0,1,1,5
25213,1,2,56,0,0,0,0,0,3,3,7
58674,1,1,67,0,0,0,0,0,1,1,9
64965,1,1,13,0,0,0,0,0,1,1,2
113022,1,2,45,0,0,0,0,0,9,3,7
94607,1,2,74,0,0,0,0,0,9,3,6
58235,1,1,35,0,0,0,0,0,9,1,1
26318,1,1,18,0,0,0,0,0,9,1,10
13488,1,1,41,0,0,0,0,0,3,1,3
1747,1,1,76,0,0,0,0,0,9,1,7
56615,1,1,53,0,0,0,0,0,1,1,6
70435,1,1,24,0,0,0,0,0,9,1,1
15030,1,2,30,0,0,0,0,0,3,1,6
110777,3,1,12,5,2,0,0,0,0,1,1
67685,1,1,30,0,0,0,0,0,9,1,1
43305,1,1,18,0,0,0,0,0,9,1,5
19413,1,1,31,0,0,0,0,0,3,1,1
64874,1,1,52,0,0,0,0,0,1,2,10
30944,3,2,3,4,2,0,0,0,0,1,1
12561,1,2,46,0,0,0,0,0,1,1,4
68776,1,1,40,0,0,0,0,0,9,3,4
82170,2,1,59,0,0,1,0,0,9,2,10
82896,1,1,24,0,0,0,0,0,9,1,10
62009,1,2,35,0,0,0,0,0,9,1,1
89376,2,1,33,0,0,0,0,0,19,2,4
69325,3,1,32,8,3,0,0,0,0,1,1
100084,3,1,9,5,3,0,0,0,0,3,6
16731,1,1,41,0,0,0,0,0,90,1,6
86731,3,2,5,8,7,0,0,0,0,2,6
2492,3,1,51,5,1,0,0,0,0,1,9
114505,1,1,81,0,0,0,0,0,9,1,8
83929,1,1,52,0,0,0,0,0,5,1,9
46495,1,2,29,0,0,0,0,0,9,1,1
2123,3,2,62,1,3,0,0,0,0,1,5
19443,1,1,23,0,0,0,0,0,8,1,8
81983,1,1,55,0,0,0,0,0,9,2,4
47964,1,1,18,0,0,0,0,0,2,1,1
17682,1,1,38,0,0,0,0,0,1,1,8
33094,1,1,40,0,0,0,0,0,9,1,3
67638,1,1,20,0,0,0,0,0,9,3,5
104503,1,2,29,0,0,0,0,0,9,1,7
61031,1,1,65,0,0,0,0,0,9,2,6
78361,1,1,30,0,0,0,0,0,1,1,6
71869,1,1,30,0,0,0,0,0,9,3,6
30318,1,1,35,0,0,0,0,0,1,1,1
72135,1,2,32,0,0,0,0,0,9,1,9
83974,1,2,21,0,0,0,0,0,9,1,8
52108,1,2,29,0,0,0,0,0,9,1,4
114034,3,1,53,9,5,0,0,0,0,2,7
3220,1,1,28,0,0,0,0,0,9,1,4
5236,1,2,37,0,0,0,0,0,9,1,8
64681,1,1,61,0,0,0,0,0,9,1,8
43195,1,2,20,0,0,0,0,0,9,1,2
5532,1,1,36,0,0,0,0,0,9,1,2
106146,2,2,26,0,0,1,0,0,9,3,7
25262,3,1,7,8,1,0,0,0,0,1,5
28003,3,2,74,6,8,0,0,0,0,3,8
55354,3,1,14,1,1,0,0,0,0,1,6
79278,1,1,52,0,0,0,0,0,3,1,5
76367,1,2,51,0,0,0,0,0,9,2,5
54535,2,2,3,0,0,2,0,0,9,1,1
87841,1,1,26,0,0,0,0,0,19,1,10
112647,1,1,32,0,0,0,0,0,1,1,4
57302,3,1,32,9,5,0,0,0,0,3,7
111999,3,2,61,9,7,0,0,0,0,1,9
75107,1,2,82,0,0,0,0,0,9,1,10
72189,1,1,52,0,0,0,0,0,1,2,7
44500,2,2,24,0,0,1,0,0,9,1,1
99915,1,2,85,0,0,0,0,0,9,1,5
81284,1,2,48,0,0,0,0,0,9,1,8
70915,1,1,26,0,0,0,0,0,9,1,2
76862,1,1,52,0,0,0,0,0,9,1,1
114938,3,1,15,5,1,0,0,0,0,1,3
84151,1,2,40,0,0,0,0,0,9,1,1
97397,2,1,39,0,0,1,0,0,9,1,1
56271,1,1,52,0,0,0,0,0,9,3,5
59465,1,2,52,0,0,0,0,0,9,1,10
84835,3,2,29,9,5,0,0,0,0,1,7
21367,1,1,33,0,0,0,0,0,5,2,10
58020,1,1,30,0,0,0,0,0,9,1,6
30214,2,1,30,0,0,2,0,0,8,1,5
48051,2,1,4,0,0,2,0,0,9,1,6
15820,1,2,40,0,0,0,0,0,9,1,6
101195,2,1,30,0,0,1,0,0,9,1,5
25808,1,1,37,0,0,0,0,0,9,1,8
44482,1,2,37,0,0,0,0,0,1,1,3
63006,1,2,14,0,0,0,0,0,16,3,3
71783,3,2,33,5,1,0,0,0,0,1,4
75140,1,2,53,0,0,0,0,0,9,3,10
95865,2,1,20,0,0,2,0,0,9,1,4
112923,1,2,59,0,0,0,0,0,9,2,5
111237,2,2,62,0,0,1,0,0,9,1,8
5875,3,2,49,1,3,0,0,0,0,1,8
21002,1,2,38,0,0,0,0,0,1,1,3
57747,1,1,78,0,0,0,0,0,9,1,10
9850,1,1,23,0,0,0,0,0,9,1,6
112701,1,1,16,0,0,0,0,0,1,2,2
7125,1,1,28,0,0,0,0,0,1,1,7
101704,1,1,57,0,0,0,0,0,2,1,7
84296,1,1,16,0,0,0,0,0,2,1,8
95636,1,1,49,0,0,0,0,0,1,1,2
47385,1,1,36,0,0,0,0,0,1,1,1
20599,1,2,27,0,0,0,0,0,1,1,1
40925,1,2,40,0,0,0,0,0,9,1,5
33831,1,1,34,0,0,0,0,0,4,1,2
36799,1,1,30,0,0,0,0,0,9,1,5
5666,1,1,19,0,0,0,0,0,3,1,3
61887,1,1,37,0,0,0,0,0,9,1,4
4079,1,1,42,0,0,0,0,0,1,1,9
15723,1,2,21,0,0,0,0,0,9,1,10
111661,3,2,23,6,8,0,0,0,0,1,2
103993,1,2,26,0,0,0,0,0,9,2,6
84200,1,2,29,0,0,0,0,0,9,1,4
91006,2,2,49,0,0,1,0,0,9,2,8
61053,1,1,29,0,0,0,0,0,1,2,8
104985,1,1,25,0,0,0,0,0,9,3,9
58837,1,1,32,0,0,0,0,0,19,1,2
16181,1,1,28,0,0,0,0,0,3,1,4
6950,3,2,46,5,1,0,0,0,0,1,3
76756,1,1,14,0,0,0,0,0,1,1,9
90037,2,1,23,0,0,1,0,0,9,1,7
41213,2,2,65,0,0,1,0,0,9,1,2
61196,1,2,36,0,0,0,0,0,9,1,3
84298,1,1,19,0,0,0,0,0,1,1,1
40975,1,1,44,0,0,0,0,0,1,1,7
60142,2,2,78,0,0,1,0,0,9,1,6
20169,1,2,26,0,0,0,0,0,9,1,6
82232,1,2,42,0,0,0,0,0,9,1,5
99613,2,2,24,0,0,1,0,0,9,1,10
112883,1,2,48,0,0,0,0,0,1,2,2
24817,1,1,51,0,0,0,0,0,19,1,9
16561,1,1,33,0,0,0,0,0,2,1,6
14507,1,1,26,0,0,0,0,0,3,1,4
86841,1,1,19,0,0,0,0,0,9,1,4
39530,1,2,63,0,0,0,0,0,9,3,6
93148,1,1,19,0,0,0,0,0,9,3,6
26380,1,1,14,0,0,0,0,0,1,1,5
43106,2,1,44,0,0,1,0,0,9,1,2
88993,1,2,24,0,0,0,0,0,9,3,6
96906,1,1,64,0,0,0,0,0,1,1,2
10990,1,1,30,0,0,0,0,0,5,1,3
87183,1,1,61,0,0,0,0,0,5,1,7
42508,2,2,58,0,0,1,0,0,9,1,3
83382,1,1,14,0,0,0,0,0,1,1,10
30478,1,1,15,0,0,0,0,0,1,1,2
46190,2,2,29,0,0,1,0,0,9,2,10
83523,1,1,59,0,0,0,0,0,21,3,6
69383,1,2,45,0,0,0,0,0,9,2,4
48148,1,2,14,0,0,0,0,0,1,1,2
33715,2,2,18,0,0,1,0,0,9,1,4
114865,1,1,24,0,0,0,0,0,9,1,1
55222,1,2,19,0,0,0,0,0,9,1,5
36213,1,2,26,0,0,0,0,0,9,1,5
15594,1,1,25,0,0,0,0,0,9,1,2
106436,1,1,83,0,0,0,0,0,9,3,7
21370,1,1,33,0,0,0,0,0,8,1,4
35281,2,1,12,0,0,1,0,0,9,3,5
26606,1,2,36,0,0,0,0,0,9,1,4
39483,1,2,29,0,0,0,0,0,9,1,10
28898,1,1,13,0,0,0,0,0,1,1,1
94614,1,2,25,0,0,0,0,0,9,1,8
98837,1,1,51,0,0,0,0,0,1,3,4
97483,1,1,27,0,0,0,0,0,9,2,6
92329,1,2,33,0,0,0,0,0,9,3,6
113388,1,1,61,0,0,0,0,0,1,1,4
8177,1,1,19,0,0,0,0,0,3,1,1
79467,1,1,32,0,0,0,0,0,5,3,8
52049,1,2,58,0,0,0,0,0,1,2,10
108370,1,2,25,0,0,0,0,0,9,1,1
31308,3,1,82,5,1,0,0,0,0,1,3
86864,1,2,17,0,0,0,0,0,9,3,8
71279,1,2,38,0,0,0,0,0,9,3,7
95604,1,1,38,0,0,0,0,0,9,1,2
57550,1,1,21,0,0,0,0,0,9,3,8
38763,1,2,44,0,0,0,0,0,9,1,4
72023,2,2,16,0,0,2,0,0,8,1,2
26118,1,1,29,0,0,0,0,0,9,1,7
31759,2,2,11,0,0,1,0,0,9,1,1
48853,2,1,48,0,0,1,0,0,9,1,7
74472,1,2,20,0,0,0,0,0,9,3,7
62750,2,1,24,0,0,1,0,0,20,1,9
8645,1,1,24,0,0,0,0,0,9,1,7
28744,1,2,24,0,0,0,0,0,9,1,1
85483,1,1,36,0,0,0,0,0,1,1,10
99695,1,1,26,0,0,0,0,0,9,3,4
115428,1,1,22,0,0,0,0,0,9,1,6
113084,2,2,34,0,0,1,0,0,9,1,4
27802,1,2,63,0,0,0,0,0,1,1,5
100918,2,1,51,0,0,1,0,0,9,1,6
20547,2,2,42,0,0,0,3,0,11,1,4
85553,1,1,43,0,0,0,0,0,9,1,9
5196,1,2,28,0,0,0,0,0,9,1,5
45546,1,2,55,0,0,0,0,0,9,1,1
62208,1,1,35,0,0,0,0,0,9,1,1
98510,1,1,57,0,0,0,0,0,9,1,7
47971,1,1,47,0,0,0,0,0,1,1,5
44886,1,1,23,0,0,0,0,0,9,1,6
42584,3,1,11,5,1,0,0,0,0,1,2
79534,1,1,26,0,0,0,0,0,9,1,3
32778,1,1,20,0,0,0,0,0,1,1,9
67152,2,2,2,0,0,2,0,0,9,3,5
35358,1,1,74,0,0,0,0,0,9,1,8
72644,1,1,31,0,0,0,0,0,9,1,3
25607,1,2,48,0,0,0,0,0,9,3,8
14654,3,1,31,4,4,0,0,0,0,1,4
12338,1,1,35,0,0,0,0,0,1,1,2
19307,1,1,21,0,0,0,0,0,1,1,3
84108,1,1,58,0,0,0,0,0,1,1,6
75371,3,1,11,5,1,0,0,0,0,1,2
113369,2,1,31,0,0,1,0,0,9,2,2
19009,1,1,32,0,0,0,0,0,5,1,2
21616,1,1,36,0,0,0,0,0,3,1,2
2011,2,1,18,0,0,1,0,0,9,1,3
98610,1,1,41,0,0,0,0,0,9,2,7
71689,1,1,34,0,0,0,0,0,9,3,6
23709,2,2,39,0,0,0,0,0,19,1,1
86891,2,1,22,0,0,2,0,0,9,1,2
665,1,1,29,0,0,0,0,0,3,1,2
69218,1,1,55,0,0,0,0,0,1,1,3
95321,1,2,53,0,0,0,0,0,9,2,10
85589,1,1,57,0,0,0,0,0,5,2,4
62649,1,1,54,0,0,0,0,0,9,1,1
64868,1,1,38,0,0,0,0,0,4,1,5
12199,1,2,31,0,0,0,0,0,3,1,6
12720,1,1,41,0,0,0,0,0,3,1,2
80717,1,1,19,0,0,0,0,0,3,2,9
35302,1,1,26,0,0,0,0,0,5,1,8
105824,2,2,35,0,0,1,0,0,9,1,8
92418,1,1,23,0,0,0,0,0,9,1,10
41929,1,1,28,0,0,0,0,0,1,1,1
46207,1,2,39,0,0,0,0,0,9,1,1
102602,1,2,38,0,0,0,0,0,9,1,6
4246,1,1,19,0,0,0,0,0,3,1,8
82231,1,1,26,0,0,0,0,0,3,1,10
113644,1,1,69,0,0,0,0,0,9,1,5
99771,1,2,54,0,0,0,0,0,9,1,6
32520,1,1,52,0,0,0,0,0,9,1,9
113795,1,1,31,0,0,0,0,0,4,1,1
48682,1,1,51,0,0,0,0,0,8,1,1
92569,1,2,32,0,0,0,0,0,9,1,6
113054,1,2,27,0,0,0,0,0,9,2,5
77410,2,2,56,0,0,2,0,0,9,1,10
27050,2,1,23,0,0,1,0,0,9,1,1
91384,1,1,23,0,0,0,0,0,3,1,1
44548,2,2,44,0,0,2,0,0,9,1,1
49767,2,1,3,0,0,2,0,0,9,1,1
74829,2,1,20,0,0,2,0,0,9,1,8
37883,1,1,48,0,0,0,0,0,1,1,8
98351,1,2,29,0,0,0,0,0,1,1,1
10727,1,1,22,0,0,0,0,0,19,1,1
3881,1,1,44,0,0,0,0,0,2,1,3
30450,3,2,24,5,3,0,0,0,0,1,1
70884,2,2,31,0,0,0,0,0,90,1,7
69731,1,1,70,0,0,0,0,0,4,3,6
3946,3,2,22,1,4,0,0,0,0,1,6
99461,1,2,19,0,0,0,0,0,9,1,3
5334,3,2,22,8,1,0,0,0,0,1,2
51048,2,2,83,0,0,1,0,0,9,2,10
